,0,1,2
1665,45,15,0
1666,46,15,1
1667,47,15,0
1668,48,15,1
1669,49,15,0
1670,50,15,1
1671,51,15,1
1672,52,15,0
1673,53,15,0
1674,54,15,0
1675,55,15,1
1676,56,15,0
1677,57,15,1
1678,58,15,1
1679,59,15,1
1680,60,15,1
1681,61,15,0
1682,62,15,0
1683,63,15,0
1684,64,15,1
1685,65,15,1
1686,66,15,1
1687,67,15,1
1688,68,15,0
1689,69,15,0
1690,70,15,0
1691,71,15,0
1692,72,15,0
1693,73,15,0
1694,74,15,0
1695,75,15,0
1696,76,15,0
1697,77,15,0
1698,78,15,0
1699,79,15,0
1700,80,15,1
1701,81,15,1
1702,82,15,0
1703,83,15,0
1704,84,15,1
1705,85,15,1
1706,86,15,0
1707,87,15,0
1708,88,15,1
1709,89,15,1
1710,90,15,0
1711,91,15,0
1712,92,15,0
1713,93,15,1
1714,94,15,1
1715,95,15,1
1716,96,15,1
1717,97,15,1
1718,98,15,0
1719,99,15,0
1720,100,15,0
1721,101,15,0
1722,102,15,0
1723,103,15,1
1724,104,15,0
1725,105,15,0
1726,106,15,0
1727,107,15,0
1728,0,16,0
1729,1,16,0
1730,2,16,0
1731,3,16,1
1732,4,16,0
1733,5,16,1
1734,6,16,1
1735,7,16,0
1736,8,16,1
1737,9,16,1
1738,10,16,1
1739,11,16,0
1740,12,16,0
1741,13,16,0
1742,14,16,1
1743,15,16,1
1744,16,16,0
1745,17,16,1
1746,18,16,1
1747,19,16,1
1748,20,16,1
1749,21,16,0
1750,22,16,0
1751,23,16,1
1752,24,16,1
1753,25,16,1
1754,26,16,1
1755,27,16,0
1756,28,16,1
1757,29,16,0
1758,30,16,1
1759,31,16,1
1760,32,16,0
1761,33,16,0
1762,34,16,1
1763,35,16,1
1764,36,16,1
1765,37,16,1
1766,38,16,1
1767,39,16,0
1768,40,16,0
1769,41,16,1
1770,42,16,1
1771,43,16,0
1772,44,16,1
1773,45,16,0
1774,46,16,0
1775,47,16,0
1776,48,16,0
1777,49,16,0
1778,50,16,1
1779,51,16,0
1780,52,16,0
1781,53,16,1
1782,54,16,0
1783,55,16,0
1784,56,16,1
1785,57,16,1
1786,58,16,0
1787,59,16,0
1788,60,16,1
1789,61,16,1
1790,62,16,1
1791,63,16,0
1792,64,16,0
1793,65,16,0
1794,66,16,1
1795,67,16,0
1796,68,16,0
1797,69,16,1
1798,70,16,0
1799,71,16,0
1800,72,16,1
1801,73,16,1
1802,74,16,0
1803,75,16,1
1804,76,16,1
1805,77,16,0
1806,78,16,0
1807,79,16,0
1808,80,16,0
1809,81,16,0
1810,82,16,0
1811,83,16,0
1812,84,16,0
1813,85,16,0
1814,86,16,0
1815,87,16,0
1816,88,16,0
1817,89,16,1
1818,90,16,1
1819,91,16,1
1820,92,16,0
1821,93,16,1
1822,94,16,1
1823,95,16,0
1824,96,16,0
1825,97,16,1
1826,98,16,0
1827,99,16,1
1828,100,16,1
1829,101,16,0
1830,102,16,0
1831,103,16,0
1832,104,16,1
1833,105,16,1
1834,106,16,1
1835,107,16,1
1836,0,17,0
1837,1,17,0
1838,2,17,0
1839,3,17,0
1840,4,17,0
1841,5,17,1
1842,6,17,0
1843,7,17,0
1844,8,17,1
1845,9,17,1
1846,10,17,0
1847,11,17,1
1848,12,17,1
1849,13,17,1
1850,14,17,1
1851,15,17,1
1852,16,17,1
1853,17,17,1
1854,18,17,1
1855,19,17,1
1856,20,17,1
1857,21,17,1
1858,22,17,1
1859,23,17,0
1860,24,17,0
1861,25,17,1
1862,26,17,1
1863,27,17,0
1864,28,17,0
1865,29,17,1
1866,30,17,0
1867,31,17,1
1868,32,17,1
1869,33,17,0
1870,34,17,1
1871,35,17,0
1872,36,17,1
1873,37,17,1
1874,38,17,1
1875,39,17,0
1876,40,17,0
1877,41,17,1
1878,42,17,1
1879,43,17,0
1880,44,17,1
1881,45,17,1
1882,46,17,0
1883,47,17,0
1884,48,17,0
1885,49,17,0
1886,50,17,0
1887,51,17,0
1888,52,17,0
1889,53,17,0
1890,54,17,0
1891,55,17,0
1892,56,17,1
1893,57,17,0
1894,58,17,0
1895,59,17,0
1896,60,17,0
1897,61,17,1
1898,62,17,0
1899,63,17,0
1900,64,17,0
1901,65,17,0
1902,66,17,0
1903,67,17,0
1904,68,17,0
1905,69,17,0
1906,70,17,0
1907,71,17,0
1908,72,17,0
1909,73,17,0
1910,74,17,0
1911,75,17,0
1912,76,17,0
1913,77,17,0
1914,78,17,0
1915,79,17,0
1916,80,17,0
1917,81,17,0
1918,82,17,0
1919,83,17,0
1920,84,17,0
1921,85,17,0
1922,86,17,1
1923,87,17,1
1924,88,17,0
1925,89,17,0
1926,90,17,1
1927,91,17,1
1928,92,17,1
1929,93,17,0
1930,94,17,0
1931,95,17,0
1932,96,17,1
1933,97,17,0
1934,98,17,0
1935,99,17,1
1936,100,17,0
1937,101,17,0
1938,102,17,1
1939,103,17,0
1940,104,17,0
1941,105,17,0
1942,106,17,0
1943,107,17,1
1944,0,18,0
1945,1,18,0
1946,2,18,0
1947,3,18,1
1948,4,18,0
1949,5,18,1
1950,6,18,1
1951,7,18,0
1952,8,18,0
1953,9,18,0
1954,10,18,0
1955,11,18,1
1956,12,18,0
1957,13,18,0
1958,14,18,0
1959,15,18,0
1960,16,18,0
1961,17,18,1
1962,18,18,1
1963,19,18,0
1964,20,18,0
1965,21,18,1
1966,22,18,0
1967,23,18,0
1968,24,18,1
1969,25,18,0
1970,26,18,0
1971,27,18,0
1972,28,18,1
1973,29,18,1
1974,30,18,1
1975,31,18,0
1976,32,18,0
1977,33,18,0
1978,34,18,0
1979,35,18,0
1980,36,18,0
1981,37,18,1
1982,38,18,0
1983,39,18,1
1984,40,18,1
1985,41,18,0
1986,42,18,1
1987,43,18,0
1988,44,18,0
1989,45,18,0
1990,46,18,1
1991,47,18,1
1992,48,18,0
1993,49,18,0
1994,50,18,1
1995,51,18,0
1996,52,18,0
1997,53,18,1
1998,54,18,0
1999,55,18,0
2000,56,18,0
2001,57,18,1
2002,58,18,0
2003,59,18,0
2004,60,18,1
2005,61,18,0
2006,62,18,1
2007,63,18,0
2008,64,18,0
2009,65,18,1
2010,66,18,1
2011,67,18,1
2012,68,18,0
2013,69,18,1
2014,70,18,1
2015,71,18,1
2016,72,18,1
2017,73,18,0
2018,74,18,0
2019,75,18,1
2020,76,18,0
2021,77,18,1
2022,78,18,0
2023,79,18,0
2024,80,18,0
2025,81,18,0
2026,82,18,0
2027,83,18,0
2028,84,18,0
2029,85,18,0
2030,86,18,1
2031,87,18,0
2032,88,18,0
2033,89,18,1
2034,90,18,0
2035,91,18,0
2036,92,18,0
2037,93,18,1
2038,94,18,1
2039,95,18,0
2040,96,18,1
2041,97,18,1
2042,98,18,0
2043,99,18,0
2044,100,18,0
2045,101,18,0
2046,102,18,0
2047,103,18,0
2048,104,18,0
2049,105,18,0
2050,106,18,1
2051,107,18,0
2052,0,19,1
2053,1,19,0
2054,2,19,0
2055,3,19,0
2056,4,19,1
2057,5,19,1
2058,6,19,0
2059,7,19,1
2060,8,19,1
2061,9,19,0
2062,10,19,0
2063,11,19,0
2064,12,19,0
2065,13,19,0
2066,14,19,1
2067,15,19,1
2068,16,19,0
2069,17,19,0
2070,18,19,0
2071,19,19,1
2072,20,19,0
2073,21,19,0
2074,22,19,0
2075,23,19,0
2076,24,19,0
2077,25,19,0
2078,26,19,1
2079,27,19,0
2080,28,19,0
2081,29,19,0
2082,30,19,0
2083,31,19,1
2084,32,19,0
2085,33,19,0
2086,34,19,0
2087,35,19,0
2088,36,19,1
2089,37,19,0
2090,38,19,1
2091,39,19,0
2092,40,19,0
2093,41,19,0
2094,42,19,0
2095,43,19,0
2096,44,19,0
2097,45,19,1
2098,46,19,0
2099,47,19,0
2100,48,19,0
2101,49,19,1
2102,50,19,0
2103,51,19,0
2104,52,19,0
2105,53,19,0
2106,54,19,0
2107,55,19,0
2108,56,19,1
2109,57,19,0
2110,58,19,0
2111,59,19,0
2112,60,19,0
2113,61,19,0
2114,62,19,1
2115,63,19,0
2116,64,19,0
2117,65,19,1
2118,66,19,0
2119,67,19,1
2120,68,19,0
2121,69,19,0
2122,70,19,0
2123,71,19,0
2124,72,19,0
2125,73,19,0
2126,74,19,0
2127,75,19,0
2128,76,19,0
2129,77,19,0
2130,78,19,0
2131,79,19,0
2132,80,19,0
2133,81,19,0
2134,82,19,0
2135,83,19,0
2136,84,19,0
2137,85,19,0
2138,86,19,1
2139,87,19,0
2140,88,19,0
2141,89,19,0
2142,90,19,0
2143,91,19,0
2144,92,19,1
2145,93,19,0
2146,94,19,0
2147,95,19,0
2148,96,19,1
2149,97,19,0
2150,98,19,0
2151,99,19,1
2152,100,19,1
2153,101,19,0
2154,102,19,1
2155,103,19,0
2156,104,19,1
2157,105,19,0
2158,106,19,0
2159,107,19,0
2160,0,20,0
2161,1,20,0
2162,2,20,0
2163,3,20,0
2164,4,20,0
2165,5,20,0
2166,6,20,1
2167,7,20,0
2168,8,20,0
2169,9,20,1
2170,10,20,1
2171,11,20,0
2172,12,20,0
2173,13,20,0
2174,14,20,0
2175,15,20,0
2176,16,20,0
2177,17,20,0
2178,18,20,0
2179,19,20,0
2180,20,20,0
2181,21,20,1
2182,22,20,0
2183,23,20,0
2184,24,20,0
2185,25,20,0
2186,26,20,0
2187,27,20,0
2188,28,20,0
2189,29,20,0
2190,30,20,1
2191,31,20,0
2192,32,20,1
2193,33,20,0
2194,34,20,0
2195,35,20,0
2196,36,20,0
2197,37,20,0
2198,38,20,0
2199,39,20,0
2200,40,20,1
2201,41,20,0
2202,42,20,1
2203,43,20,0
2204,44,20,0
2205,45,20,0
2206,46,20,1
2207,47,20,1
2208,48,20,1
2209,49,20,0
2210,50,20,0
2211,51,20,0
2212,52,20,0
2213,53,20,0
2214,54,20,0
2215,55,20,0
2216,56,20,0
2217,57,20,0
2218,58,20,0
2219,59,20,0
2220,60,20,0
2221,61,20,0
2222,62,20,0
2223,63,20,0
2224,64,20,0
2225,65,20,1
2226,66,20,1
2227,67,20,1
2228,68,20,0
2229,69,20,0
2230,70,20,0
2231,71,20,0
2232,72,20,0
2233,73,20,0
2234,74,20,0
2235,75,20,0
2236,76,20,0
2237,77,20,1
2238,78,20,0
2239,79,20,0
2240,80,20,0
2241,81,20,0
2242,82,20,0
2243,83,20,0
2244,84,20,0
2245,85,20,0
2246,86,20,0
2247,87,20,0
2248,88,20,0
2249,89,20,0
2250,90,20,0
2251,91,20,1
2252,92,20,0
2253,93,20,0
2254,94,20,0
2255,95,20,1
2256,96,20,0
2257,97,20,0
2258,98,20,0
2259,99,20,0
2260,100,20,0
2261,101,20,0
2262,102,20,0
2263,103,20,1
2264,104,20,0
2265,105,20,0
2266,106,20,1
2267,107,20,0
2268,0,21,0
2269,1,21,0
2270,2,21,0
2271,3,21,0
2272,4,21,0
2273,5,21,0
2274,6,21,0
2275,7,21,0
2276,8,21,0
2277,9,21,0
2278,10,21,1
2279,11,21,0
2280,12,21,0
2281,13,21,0
2282,14,21,0
2283,15,21,0
2284,16,21,0
2285,17,21,0
2286,18,21,0
2287,19,21,0
2288,20,21,0
2289,21,21,0
2290,22,21,0
2291,23,21,1
2292,24,21,1
2293,25,21,0
2294,26,21,0
2295,27,21,1
2296,28,21,1
2297,29,21,1
2298,30,21,0
2299,31,21,0
2300,32,21,0
2301,33,21,0
2302,34,21,1
2303,35,21,0
2304,36,21,0
2305,37,21,0
2306,38,21,0
2307,39,21,0
2308,40,21,1
2309,41,21,0
2310,42,21,1
2311,43,21,0
2312,44,21,0
2313,45,21,0
2314,46,21,0
2315,47,21,0
2316,48,21,0
2317,49,21,0
2318,50,21,1
2319,51,21,1
2320,52,21,1
2321,53,21,0
2322,54,21,0
2323,55,21,0
2324,56,21,0
2325,57,21,0
2326,58,21,1
2327,59,21,0
2328,60,21,1
2329,61,21,0
2330,62,21,1
2331,63,21,0
2332,64,21,1
2333,65,21,1
2334,66,21,1
2335,67,21,1
2336,68,21,1
2337,69,21,1
2338,70,21,1
2339,71,21,0
2340,72,21,1
2341,73,21,1
2342,74,21,0
2343,75,21,1
2344,76,21,1
2345,77,21,1
2346,78,21,1
2347,79,21,0
2348,80,21,0
2349,81,21,1
2350,82,21,1
2351,83,21,0
2352,84,21,0
2353,85,21,0
2354,86,21,0
2355,87,21,0
2356,88,21,1
2357,89,21,1
2358,90,21,0
2359,91,21,0
2360,92,21,0
2361,93,21,1
2362,94,21,1
2363,95,21,1
2364,96,21,1
2365,97,21,1
2366,98,21,0
2367,99,21,0
2368,100,21,0
2369,101,21,0
2370,102,21,0
2371,103,21,1
2372,104,21,0
2373,105,21,0
2374,106,21,1
2375,107,21,0
2376,0,22,1
2377,1,22,0
2378,2,22,0
2379,3,22,1
2380,4,22,1
2381,5,22,1
2382,6,22,1
2383,7,22,1
2384,8,22,1
2385,9,22,1
2386,10,22,1
2387,11,22,1
2388,12,22,1
2389,13,22,1
2390,14,22,1
2391,15,22,1
2392,16,22,1
2393,17,22,1
2394,18,22,1
2395,19,22,1
2396,20,22,1
2397,21,22,1
2398,22,22,1
2399,23,22,1
2400,24,22,1
2401,25,22,1
2402,26,22,1
2403,27,22,0
2404,28,22,1
2405,29,22,1
2406,30,22,1
2407,31,22,1
2408,32,22,1
2409,33,22,1
2410,34,22,1
2411,35,22,1
2412,36,22,1
2413,37,22,1
2414,38,22,1
2415,39,22,1
2416,40,22,1
2417,41,22,0
2418,42,22,0
2419,43,22,1
2420,44,22,1
2421,45,22,1
2422,46,22,1
2423,47,22,1
2424,48,22,0
2425,49,22,1
2426,50,22,1
2427,51,22,0
2428,52,22,0
2429,53,22,0
2430,54,22,0
2431,55,22,0
2432,56,22,1
2433,57,22,1
2434,58,22,0
2435,59,22,1
2436,60,22,1
2437,61,22,1
2438,62,22,1
2439,63,22,1
2440,64,22,1
2441,65,22,0
2442,66,22,1
2443,67,22,1
2444,68,22,1
2445,69,22,1
2446,70,22,1
2447,71,22,1
2448,72,22,0
2449,73,22,1
2450,74,22,1
2451,75,22,1
2452,76,22,1
2453,77,22,1
2454,78,22,1
2455,79,22,1
2456,80,22,1
2457,81,22,1
2458,82,22,1
2459,83,22,1
2460,84,22,1
2461,85,22,1
2462,86,22,1
2463,87,22,0
2464,88,22,1
2465,89,22,1
2466,90,22,1
2467,91,22,1
2468,92,22,1
2469,93,22,1
2470,94,22,1
2471,95,22,0
2472,96,22,1
2473,97,22,1
2474,98,22,1
2475,99,22,1
2476,100,22,1
2477,101,22,1
2478,102,22,1
2479,103,22,1
2480,104,22,1
2481,105,22,1
2482,106,22,0
2483,107,22,0
2484,0,23,1
2485,1,23,0
2486,2,23,0
2487,3,23,0
2488,4,23,0
2489,5,23,1
2490,6,23,0
2491,7,23,0
2492,8,23,0
2493,9,23,0
2494,10,23,1
2495,11,23,0
2496,12,23,0
2497,13,23,0
2498,14,23,0
2499,15,23,0
2500,16,23,0
2501,17,23,0
2502,18,23,1
2503,19,23,0
2504,20,23,0
2505,21,23,0
2506,22,23,1
2507,23,23,1
2508,24,23,1
2509,25,23,0
2510,26,23,0
2511,27,23,1
2512,28,23,1
2513,29,23,1
2514,30,23,1
2515,31,23,0
2516,32,23,0
2517,33,23,0
2518,34,23,0
2519,35,23,0
2520,36,23,1
2521,37,23,0
2522,38,23,0
2523,39,23,0
2524,40,23,1
2525,41,23,0
2526,42,23,1
2527,43,23,0
2528,44,23,0
2529,45,23,1
2530,46,23,1
2531,47,23,1
2532,48,23,0
2533,49,23,0
2534,50,23,1
2535,51,23,1
2536,52,23,1
2537,53,23,0
2538,54,23,0
2539,55,23,1
2540,56,23,0
2541,57,23,0
2542,58,23,1
2543,59,23,0
2544,60,23,1
2545,61,23,0
2546,62,23,1
2547,63,23,0
2548,64,23,1
2549,65,23,1
2550,66,23,1
2551,67,23,1
2552,68,23,1
2553,69,23,1
2554,70,23,1
2555,71,23,1
2556,72,23,1
2557,73,23,1
2558,74,23,0
2559,75,23,1
2560,76,23,1
2561,77,23,1
2562,78,23,1
2563,79,23,1
2564,80,23,1
2565,81,23,1
2566,82,23,1
2567,83,23,1
2568,84,23,1
2569,85,23,0
2570,86,23,0
2571,87,23,0
2572,88,23,1
2573,89,23,1
2574,90,23,0
2575,91,23,0
2576,92,23,0
2577,93,23,1
2578,94,23,1
2579,95,23,1
2580,96,23,1
2581,97,23,1
2582,98,23,0
2583,99,23,0
2584,100,23,0
2585,101,23,0
2586,102,23,0
2587,103,23,1
2588,104,23,1
2589,105,23,1
2590,106,23,0
2591,107,23,0
2592,0,24,0
2593,1,24,0
2594,2,24,0
2595,3,24,1
2596,4,24,0
2597,5,24,1
2598,6,24,1
2599,7,24,0
2600,8,24,0
2601,9,24,1
2602,10,24,1
2603,11,24,0
2604,12,24,0
2605,13,24,0
2606,14,24,0
2607,15,24,0
2608,16,24,0
2609,17,24,1
2610,18,24,0
2611,19,24,0
2612,20,24,1
2613,21,24,0
2614,22,24,0
2615,23,24,0
2616,24,24,0
2617,25,24,0
2618,26,24,0
2619,27,24,0
2620,28,24,1
2621,29,24,0
2622,30,24,1
2623,31,24,0
2624,32,24,0
2625,33,24,0
2626,34,24,0
2627,35,24,0
2628,36,24,0
2629,37,24,0
2630,38,24,0
2631,39,24,0
2632,40,24,0
2633,41,24,0
2634,42,24,0
2635,43,24,0
2636,44,24,0
2637,45,24,0
2638,46,24,0
2639,47,24,1
2640,48,24,0
2641,49,24,0
2642,50,24,0
2643,51,24,0
2644,52,24,1
2645,53,24,1
2646,54,24,0
2647,55,24,0
2648,56,24,0
2649,57,24,0
2650,58,24,0
2651,59,24,0
2652,60,24,0
2653,61,24,0
2654,62,24,1
2655,63,24,0
2656,64,24,0
2657,65,24,0
2658,66,24,0
2659,67,24,0
2660,68,24,0
2661,69,24,0
2662,70,24,0
2663,71,24,0
2664,72,24,0
2665,73,24,0
2666,74,24,0
2667,75,24,0
2668,76,24,0
2669,77,24,0
2670,78,24,0
2671,79,24,0
2672,80,24,0
2673,81,24,0
2674,82,24,0
2675,83,24,0
2676,84,24,0
2677,85,24,0
2678,86,24,1
2679,87,24,1
2680,88,24,0
2681,89,24,0
2682,90,24,0
2683,91,24,0
2684,92,24,0
2685,93,24,0
2686,94,24,0
2687,95,24,0
2688,96,24,0
2689,97,24,0
2690,98,24,0
2691,99,24,0
2692,100,24,0
2693,101,24,0
2694,102,24,0
2695,103,24,0
2696,104,24,0
2697,105,24,0
2698,106,24,0
2699,107,24,0
2700,0,25,0
2701,1,25,0
2702,2,25,0
2703,3,25,0
2704,4,25,0
2705,5,25,0
2706,6,25,0
2707,7,25,0
2708,8,25,0
2709,9,25,0
2710,10,25,1
2711,11,25,0
2712,12,25,0
2713,13,25,0
2714,14,25,0
2715,15,25,0
2716,16,25,0
2717,17,25,0
2718,18,25,0
2719,19,25,0
2720,20,25,0
2721,21,25,0
2722,22,25,1
2723,23,25,1
2724,24,25,1
2725,25,25,0
2726,26,25,0
2727,27,25,0
2728,28,25,1
2729,29,25,1
2730,30,25,0
2731,31,25,0
2732,32,25,0
2733,33,25,0
2734,34,25,0
2735,35,25,0
2736,36,25,0
2737,37,25,0
2738,38,25,0
2739,39,25,0
2740,40,25,0
2741,41,25,0
2742,42,25,0
2743,43,25,0
2744,44,25,0
2745,45,25,0
2746,46,25,1
2747,47,25,1
2748,48,25,0
2749,49,25,0
2750,50,25,0
2751,51,25,0
2752,52,25,1
2753,53,25,0
2754,54,25,0
2755,55,25,0
2756,56,25,0
2757,57,25,0
2758,58,25,0
2759,59,25,0
2760,60,25,1
2761,61,25,0
2762,62,25,0
2763,63,25,0
2764,64,25,1
2765,65,25,1
2766,66,25,0
2767,67,25,1
2768,68,25,0
2769,69,25,0
2770,70,25,0
2771,71,25,1
2772,72,25,0
2773,73,25,0
2774,74,25,0
2775,75,25,0
2776,76,25,1
2777,77,25,0
2778,78,25,1
2779,79,25,0
2780,80,25,0
2781,81,25,0
2782,82,25,1
2783,83,25,0
2784,84,25,1
2785,85,25,0
2786,86,25,0
2787,87,25,0
2788,88,25,1
2789,89,25,1
2790,90,25,0
2791,91,25,0
2792,92,25,0
2793,93,25,1
2794,94,25,0
2795,95,25,0
2796,96,25,1
2797,97,25,0
2798,98,25,0
2799,99,25,0
2800,100,25,0
2801,101,25,0
2802,102,25,0
2803,103,25,0
2804,104,25,0
2805,105,25,0
2806,106,25,0
2807,107,25,0
2808,0,26,1
2809,1,26,0
2810,2,26,0
2811,3,26,0
2812,4,26,0
2813,5,26,0
2814,6,26,0
2815,7,26,1
2816,8,26,0
2817,9,26,0
2818,10,26,1
2819,11,26,0
2820,12,26,0
2821,13,26,0
2822,14,26,0
2823,15,26,0
2824,16,26,0
2825,17,26,0
2826,18,26,1
2827,19,26,0
2828,20,26,0
2829,21,26,1
2830,22,26,1
2831,23,26,1
2832,24,26,1
2833,25,26,0
2834,26,26,0
2835,27,26,1
2836,28,26,1
2837,29,26,1
2838,30,26,1
2839,31,26,0
2840,32,26,0
2841,33,26,0
2842,34,26,1
2843,35,26,0
2844,36,26,0
2845,37,26,0
2846,38,26,0
2847,39,26,0
2848,40,26,1
2849,41,26,0
2850,42,26,1
2851,43,26,0
2852,44,26,0
2853,45,26,0
2854,46,26,1
2855,47,26,0
2856,48,26,0
2857,49,26,0
2858,50,26,1
2859,51,26,0
2860,52,26,0
2861,53,26,0
2862,54,26,0
2863,55,26,1
2864,56,26,0
2865,57,26,1
2866,58,26,0
2867,59,26,0
2868,60,26,1
2869,61,26,0
2870,62,26,1
2871,63,26,0
2872,64,26,0
2873,65,26,1
2874,66,26,1
2875,67,26,0
2876,68,26,1
2877,69,26,1
2878,70,26,0
2879,71,26,0
2880,72,26,1
2881,73,26,1
2882,74,26,0
2883,75,26,0
2884,76,26,1
2885,77,26,1
2886,78,26,0
2887,79,26,0
2888,80,26,1
2889,81,26,1
2890,82,26,0
2891,83,26,0
2892,84,26,1
2893,85,26,0
2894,86,26,0
2895,87,26,0
2896,88,26,1
2897,89,26,1
2898,90,26,0
2899,91,26,0
2900,92,26,0
2901,93,26,1
2902,94,26,1
2903,95,26,0
2904,96,26,1
2905,97,26,1
2906,98,26,0
2907,99,26,0
2908,100,26,0
2909,101,26,0
2910,102,26,0
2911,103,26,1
2912,104,26,0
2913,105,26,0
2914,106,26,1
2915,107,26,0
2916,0,27,0
2917,1,27,0
2918,2,27,0
2919,3,27,1
2920,4,27,0
2921,5,27,1
2922,6,27,1
2923,7,27,0
2924,8,27,0
2925,9,27,1
2926,10,27,1
2927,11,27,0
2928,12,27,0
2929,13,27,0
2930,14,27,0
2931,15,27,0
2932,16,27,0
2933,17,27,0
2934,18,27,0
2935,19,27,0
2936,20,27,0
2937,21,27,0
2938,22,27,1
2939,23,27,0
2940,24,27,1
2941,25,27,0
2942,26,27,0
2943,27,27,0
2944,28,27,1
2945,29,27,0
2946,30,27,1
2947,31,27,1
2948,32,27,0
2949,33,27,0
2950,34,27,0
2951,35,27,0
2952,36,27,0
2953,37,27,1
2954,38,27,0
2955,39,27,0
2956,40,27,0
2957,41,27,0
2958,42,27,1
2959,43,27,0
2960,44,27,0
2961,45,27,0
2962,46,27,0
2963,47,27,1
2964,48,27,0
2965,49,27,1
2966,50,27,1
2967,51,27,1
2968,52,27,0
2969,53,27,0
2970,54,27,1
2971,55,27,1
2972,56,27,0
2973,57,27,0
2974,58,27,0
2975,59,27,0
2976,60,27,1
2977,61,27,0
2978,62,27,1
2979,63,27,0
2980,64,27,0
2981,65,27,0
2982,66,27,0
2983,67,27,0
2984,68,27,0
2985,69,27,0
2986,70,27,1
2987,71,27,0
2988,72,27,0
2989,73,27,0
2990,74,27,1
2991,75,27,0
2992,76,27,0
2993,77,27,0
2994,78,27,0
2995,79,27,0
2996,80,27,0
2997,81,27,0
2998,82,27,0
2999,83,27,0
3000,84,27,0
3001,85,27,0
3002,86,27,0
3003,87,27,1
3004,88,27,1
3005,89,27,1
3006,90,27,0
3007,91,27,0
3008,92,27,0
3009,93,27,1
3010,94,27,0
3011,95,27,0
3012,96,27,0
3013,97,27,1
3014,98,27,0
3015,99,27,0
3016,100,27,1
3017,101,27,0
3018,102,27,0
3019,103,27,0
3020,104,27,1
3021,105,27,0
3022,106,27,0
3023,107,27,0
3024,0,28,0
3025,1,28,0
3026,2,28,0
3027,3,28,0
3028,4,28,0
3029,5,28,0
3030,6,28,0
3031,7,28,0
3032,8,28,0
3033,9,28,0
3034,10,28,1
3035,11,28,0
3036,12,28,0
3037,13,28,0
3038,14,28,0
3039,15,28,0
3040,16,28,0
3041,17,28,0
3042,18,28,1
3043,19,28,0
3044,20,28,0
3045,21,28,1
3046,22,28,1
3047,23,28,1
3048,24,28,1
3049,25,28,0
3050,26,28,0
3051,27,28,0
3052,28,28,0
3053,29,28,1
3054,30,28,1
3055,31,28,0
3056,32,28,0
3057,33,28,0
3058,34,28,0
3059,35,28,0
3060,36,28,0
3061,37,28,0
3062,38,28,0
3063,39,28,0
3064,40,28,1
3065,41,28,0
3066,42,28,1
3067,43,28,0
3068,44,28,0
3069,45,28,0
3070,46,28,1
3071,47,28,1
3072,48,28,0
3073,49,28,0
3074,50,28,0
3075,51,28,0
3076,52,28,0
3077,53,28,0
3078,54,28,0
3079,55,28,0
3080,56,28,0
3081,57,28,1
3082,58,28,0
3083,59,28,0
3084,60,28,1
3085,61,28,0
3086,62,28,0
3087,63,28,0
3088,64,28,0
3089,65,28,1
3090,66,28,1
3091,67,28,1
3092,68,28,0
3093,69,28,0
3094,70,28,0
3095,71,28,1
3096,72,28,1
3097,73,28,1
3098,74,28,1
3099,75,28,1
3100,76,28,1
3101,77,28,1
3102,78,28,0
3103,79,28,0
3104,80,28,0
3105,81,28,0
3106,82,28,0
3107,83,28,0
3108,84,28,0
3109,85,28,0
3110,86,28,0
3111,87,28,0
3112,88,28,1
3113,89,28,1
3114,90,28,0
3115,91,28,0
3116,92,28,0
3117,93,28,0
3118,94,28,1
3119,95,28,0
3120,96,28,1
3121,97,28,0
3122,98,28,0
3123,99,28,0
3124,100,28,0
3125,101,28,0
3126,102,28,0
3127,103,28,1
3128,104,28,0
3129,105,28,0
3130,106,28,1
3131,107,28,0
3132,0,29,0
3133,1,29,0
3134,2,29,0
3135,3,29,1
3136,4,29,0
3137,5,29,0
3138,6,29,1
3139,7,29,0
3140,8,29,0
3141,9,29,0
3142,10,29,0
3143,11,29,0
3144,12,29,0
3145,13,29,0
3146,14,29,0
3147,15,29,0
3148,16,29,0
3149,17,29,0
3150,18,29,1
3151,19,29,0
3152,20,29,0
3153,21,29,1
3154,22,29,0
3155,23,29,0
3156,24,29,0
3157,25,29,0
3158,26,29,0
3159,27,29,0
3160,28,29,1
3161,29,29,0
3162,30,29,1
3163,31,29,0
3164,32,29,0
3165,33,29,0
3166,34,29,0
3167,35,29,0
3168,36,29,0
3169,37,29,0
3170,38,29,0
3171,39,29,0
3172,40,29,0
3173,41,29,0
3174,42,29,0
3175,43,29,0
3176,44,29,0
3177,45,29,0
3178,46,29,0
3179,47,29,1
3180,48,29,0
3181,49,29,0
3182,50,29,0
3183,51,29,0
3184,52,29,0
3185,53,29,0
3186,54,29,0
3187,55,29,0
3188,56,29,0
3189,57,29,1
3190,58,29,0
3191,59,29,0
3192,60,29,0
3193,61,29,0
3194,62,29,1
3195,63,29,0
3196,64,29,0
3197,65,29,1
3198,66,29,1
3199,67,29,0
3200,68,29,0
3201,69,29,0
3202,70,29,0
3203,71,29,0
3204,72,29,0
3205,73,29,0
3206,74,29,1
3207,75,29,0
3208,76,29,1
3209,77,29,0
3210,78,29,1
3211,79,29,0
3212,80,29,0
3213,81,29,0
3214,82,29,0
3215,83,29,0
3216,84,29,0
3217,85,29,0
3218,86,29,0
