,0,1,2
1651,165,10,3
1652,165,51,3
1653,165,37,3
1654,165,19,3
1655,165,39,2
1656,165,6,2
1657,165,26,3
1658,165,60,3
1659,166,47,0
1660,166,10,0
1661,166,37,0
1662,166,9,0
1663,166,33,0
1664,166,23,0
1665,166,0,0
1666,166,17,0
1667,166,35,0
1668,166,18,0
1669,167,-1,0
1670,167,10,1
1671,167,74,1
1672,167,59,0
1673,167,0,0
1674,167,51,0
1675,167,42,0
1676,167,4,0
1677,167,6,0
1678,167,27,1
1679,168,14,1
1680,168,10,1
1681,168,33,1
1682,168,-1,0
1683,168,37,0
1684,168,4,1
1685,168,43,0
1686,168,60,1
1687,168,18,1
1688,168,19,1
1689,169,34,1
1690,169,22,1
1691,169,0,2
1692,169,14,1
1693,169,32,1
1694,169,48,1
1695,169,10,1
1696,169,52,1
1697,169,18,1
1698,169,-1,0
1699,170,-1,2
1700,170,33,2
1701,170,12,2
1702,170,39,2
1703,170,35,2
1704,170,55,2
1705,170,14,2
1706,170,53,3
1707,170,59,2
1708,170,6,2
1709,171,10,3
1710,171,33,3
1711,171,11,2
1712,171,74,3
1713,171,54,2
1714,171,37,2
1715,171,5,2
1716,171,35,2
1717,171,20,2
1718,171,29,2
1719,172,33,1
1720,172,0,1
1721,172,17,1
1722,172,5,1
1723,172,38,1
1724,172,18,1
1725,172,41,1
1726,172,27,0
1727,172,53,1
1728,172,71,1
1729,173,13,3
1730,173,59,3
1731,173,33,3
1732,173,20,3
1733,173,58,3
1734,173,3,3
1735,173,7,3
1736,173,10,3
1737,173,19,3
1738,173,0,2
1739,174,14,0
1740,174,33,0
1741,174,45,1
1742,174,-1,1
1743,174,41,1
1744,174,38,1
1745,174,19,2
1746,174,28,1
1747,174,10,0
1748,174,0,1
1749,175,30,1
1750,175,1,1
1751,175,33,1
1752,175,31,0
1753,175,29,1
1754,175,0,1
1755,175,56,1
1756,175,27,1
1757,175,20,1
1758,175,23,0
1759,176,35,0
1760,176,34,0
1761,176,2,0
1762,176,63,0
1763,176,21,0
1764,176,29,0
1765,176,27,1
1766,176,9,0
1767,176,71,0
1768,176,19,0
1769,177,7,3
1770,177,14,3
1771,177,35,2
1772,177,26,3
1773,177,9,3
1774,177,16,3
1775,177,21,3
1776,177,33,3
1777,177,8,3
1778,177,-1,3
1779,178,46,2
1780,178,13,2
1781,178,63,2
1782,178,29,2
1783,178,18,2
1784,178,52,2
1785,178,21,2
1786,178,6,3
1787,178,40,2
1788,178,32,2
1789,179,46,2
1790,179,33,2
1791,179,54,3
1792,179,0,3
1793,179,1,3
1794,179,10,3
1795,179,24,2
1796,179,58,3
1797,179,21,3
1798,179,17,3
1799,180,7,3
1800,180,79,2
1801,180,5,2
1802,180,78,3
1803,180,14,3
1804,180,12,3
1805,180,21,2
1806,180,29,2
1807,180,6,3
1808,180,51,3
1809,181,70,0
1810,181,41,2
1811,181,10,3
1812,181,33,0
1813,181,2,0
1814,181,51,0
1815,181,15,3
1816,181,7,3
1817,181,45,3
1818,181,3,3
1819,182,73,3
1820,182,35,2
1821,182,13,3
1822,182,29,2
1823,182,31,3
1824,182,-1,3
1825,182,32,3
1826,182,27,2
1827,182,53,3
1828,182,23,3
1829,183,9,3
1830,183,72,3
1831,183,34,3
1832,183,33,3
1833,183,88,3
1834,183,10,3
1835,183,15,3
1836,183,51,3
1837,183,38,3
1838,183,60,3
1839,184,13,3
1840,184,53,3
1841,184,41,3
1842,184,9,3
1843,184,29,3
1844,184,58,3
1845,184,19,3
1846,184,23,3
1847,184,18,2
1848,184,33,3
1849,185,75,2
1850,185,1,3
1851,185,35,2
1852,185,11,2
1853,185,38,3
1854,185,59,2
1855,185,56,2
1856,185,27,2
1857,185,7,3
1858,185,26,3
1859,186,11,3
1860,186,14,3
1861,186,54,2
1862,186,-1,3
1863,186,65,2
1864,186,75,3
1865,186,2,2
1866,186,38,3
1867,186,10,3
1868,186,5,3
1869,187,-1,1
1870,187,12,0
1871,187,38,0
1872,187,39,0
1873,187,58,0
1874,187,14,0
1875,187,26,0
1876,187,6,0
1877,187,29,0
1878,187,0,1
1879,188,11,0
1880,188,3,0
1881,188,14,0
1882,188,29,0
1883,188,32,0
1884,188,37,0
1885,188,5,1
1886,188,39,0
1887,188,0,0
1888,188,4,0
1889,189,66,2
1890,189,23,2
1891,189,35,2
1892,189,53,2
1893,189,59,2
1894,189,38,2
1895,189,0,2
1896,189,54,2
1897,189,41,2
1898,189,6,2
1899,190,37,1
1900,190,20,0
1901,190,15,0
1902,190,55,0
1903,190,6,1
1904,190,0,1
1905,190,10,0
1906,190,14,0
1907,190,8,0
1908,190,7,0
1909,191,35,2
1910,191,53,3
1911,191,14,3
1912,191,39,3
1913,191,24,2
1914,191,9,3
1915,191,10,3
1916,191,0,3
1917,191,19,3
1918,191,18,3
1919,192,17,3
1920,192,21,3
1921,192,0,3
1922,192,39,3
1923,192,25,2
1924,192,14,2
1925,192,58,3
1926,192,10,3
1927,192,6,2
1928,192,28,3
1929,193,1,0
1930,193,74,0
1931,193,9,0
1932,193,21,0
1933,193,54,1
1934,193,29,1
1935,193,38,0
1936,193,15,0
1937,193,58,0
1938,193,18,0
1939,194,34,3
1940,194,53,3
1941,194,41,3
1942,194,33,3
1943,194,52,3
1944,194,40,3
1945,194,28,2
1946,194,45,3
1947,194,92,3
1948,194,56,2
1949,195,34,3
1950,195,32,3
1951,195,21,3
1952,195,14,2
1953,195,58,3
1954,195,51,3
1955,195,15,3
1956,195,19,2
1957,195,9,3
1958,195,40,3
1959,196,88,3
1960,196,8,3
1961,196,13,2
1962,196,30,3
1963,196,54,3
1964,196,15,3
1965,196,21,3
1966,196,6,3
1967,196,89,3
1968,196,35,2
1969,197,35,2
1970,197,23,2
1971,197,41,2
1972,197,18,2
1973,197,26,3
1974,197,92,2
1975,197,28,2
1976,197,52,2
1977,197,10,2
1978,197,51,2
1979,198,35,2
1980,198,23,3
1981,198,53,2
1982,198,6,2
1983,198,17,2
1984,198,52,3
1985,198,14,3
1986,198,56,2
1987,198,33,3
1988,198,39,3
1989,199,23,2
1990,199,50,3
1991,199,32,3
1992,199,29,3
1993,199,18,3
1994,199,41,3
1995,199,33,3
1996,199,14,3
1997,199,2,3
1998,199,20,3
1999,200,35,2
2000,200,29,2
2001,200,18,3
2002,200,5,2
2003,200,26,2
2004,200,9,2
2005,200,40,2
2006,200,11,2
2007,200,41,3
2008,200,0,2
2009,201,13,2
2010,201,29,2
2011,201,9,3
2012,201,7,3
2013,201,20,3
2014,201,41,3
2015,201,21,2
2016,201,37,2
2017,201,49,3
2018,201,32,3
2019,202,8,2
2020,202,35,2
2021,202,47,3
2022,202,68,3
2023,202,14,0
2024,202,17,2
2025,202,6,3
2026,202,3,3
2027,202,0,2
2028,202,7,3
2029,203,29,0
2030,203,41,1
2031,203,14,0
2032,203,39,1
2033,203,38,1
2034,203,10,1
2035,203,2,1
2036,203,33,1
2037,203,57,1
2038,203,52,1
2039,204,11,0
2040,204,9,0
2041,204,47,1
2042,204,17,0
2043,204,6,0
2044,204,41,0
2045,204,51,0
2046,204,33,1
2047,204,64,1
2048,204,32,0
2049,205,88,3
2050,205,37,3
2051,205,51,3
2052,205,17,3
2053,205,2,3
2054,205,10,3
2055,205,0,3
2056,205,6,3
2057,205,32,3
2058,205,59,3
2059,206,1,1
2060,206,37,1
2061,206,7,0
2062,206,38,1
2063,206,35,1
2064,206,6,1
2065,206,21,1
2066,206,10,1
2067,206,58,1
2068,206,56,1
2069,207,5,1
2070,207,0,1
2071,207,13,1
2072,207,32,1
2073,207,63,1
2074,207,51,1
2075,207,42,0
2076,207,45,1
2077,207,6,1
2078,207,26,1
2079,208,33,2
2080,208,13,2
2081,208,59,3
2082,208,41,2
2083,208,18,2
2084,208,34,2
2085,208,29,2
2086,208,39,2
2087,208,7,2
2088,208,0,2
2089,209,46,2
2090,209,-1,3
2091,209,29,2
2092,209,0,2
2093,209,33,3
2094,209,10,3
2095,209,52,3
2096,209,45,3
2097,209,92,3
2098,209,64,3
2099,210,0,0
2100,210,87,0
2101,210,38,0
2102,210,10,0
2103,210,13,0
2104,210,17,0
2105,210,55,0
2106,210,42,0
2107,210,35,0
2108,210,52,0
2109,211,76,3
2110,211,41,1
2111,211,0,1
2112,211,45,1
2113,211,14,0
2114,211,21,1
2115,211,10,1
2116,211,33,0
2117,211,29,1
2118,211,56,0
2119,212,33,0
2120,212,32,1
2121,212,15,0
2122,212,13,1
2123,212,38,1
2124,212,29,0
2125,212,12,1
2126,212,21,1
2127,212,11,0
2128,212,14,0
2129,213,37,0
2130,213,14,0
2131,213,18,1
2132,213,15,0
2133,213,19,1
2134,213,27,1
2135,213,32,1
2136,213,25,1
2137,213,45,1
2138,213,26,0
2139,214,59,1
2140,214,49,0
2141,214,41,1
2142,214,10,1
2143,214,9,0
2144,214,35,0
2145,214,4,0
2146,214,16,1
2147,214,29,0
2148,214,21,0
2149,215,14,0
2150,215,68,0
2151,215,47,1
2152,215,5,0
2153,215,29,1
2154,215,12,0
2155,215,13,0
2156,215,10,0
2157,215,0,0
2158,215,24,0
2159,216,35,1
2160,216,75,1
2161,216,5,1
2162,216,15,0
2163,216,-1,1
2164,216,58,1
2165,216,39,1
2166,216,25,1
2167,216,6,1
2168,216,61,1
2169,217,-1,2
2170,217,0,2
2171,217,11,2
2172,217,60,2
2173,217,15,2
2174,217,67,2
2175,217,29,3
2176,217,3,2
2177,217,53,3
2178,217,38,2
2179,218,54,0
2180,218,14,0
2181,218,6,1
2182,218,42,0
2183,218,10,0
2184,218,29,0
2185,218,9,1
2186,218,59,0
2187,218,38,1
2188,218,19,1
2189,219,21,0
2190,219,13,0
2191,219,74,0
2192,219,59,0
2193,219,42,0
2194,219,2,0
2195,219,55,0
2196,219,0,0
2197,219,45,0
2198,219,19,0
2199,220,7,3
2200,220,68,3
2201,220,66,3
2202,220,33,3
2203,220,18,3
2204,220,0,3
2205,220,45,3
2206,220,39,2
2207,220,17,3
2208,220,5,3
2209,221,13,2
2210,221,10,2
2211,221,18,2
2212,221,52,2
2213,221,7,2
2214,221,6,2
2215,221,14,2
2216,221,70,3
2217,221,39,2
2218,221,32,2
2219,222,0,2
2220,222,-1,2
2221,222,13,2
2222,222,3,2
2223,222,29,2
2224,222,6,2
2225,222,18,2
2226,222,33,2
2227,222,27,2
2228,222,43,2
2229,223,10,1
2230,223,35,0
2231,223,7,0
2232,223,63,1
2233,223,34,0
2234,223,12,0
2235,223,15,0
2236,223,18,1
2237,223,32,0
2238,223,26,0
2239,224,14,0
2240,224,47,0
2241,224,9,0
2242,224,35,0
2243,224,21,0
2244,224,2,0
2245,224,11,1
2246,224,29,0
2247,224,6,0
2248,224,32,0
2249,225,48,2
2250,225,14,2
2251,225,38,2
2252,225,5,2
2253,225,29,3
2254,225,12,2
2255,225,19,3
2256,225,0,2
2257,225,6,2
2258,225,60,3
2259,226,22,3
2260,226,23,2
2261,226,14,3
2262,226,33,3
2263,226,41,3
2264,226,2,2
2265,226,0,3
2266,226,59,2
2267,226,18,2
2268,226,53,3
2269,227,35,2
2270,227,23,2
2271,227,20,3
2272,227,21,3
2273,227,38,3
2274,227,10,3
2275,227,53,3
2276,227,26,3
2277,227,4,3
2278,227,17,2
2279,228,13,0
2280,228,41,0
2281,228,53,0
2282,228,10,0
2283,228,35,0
2284,228,21,0
2285,228,32,0
2286,228,38,0
2287,228,6,0
2288,228,49,0
2289,229,14,0
2290,229,7,0
2291,229,29,0
2292,229,58,1
2293,229,41,0
2294,229,6,0
2295,229,-1,0
2296,229,19,0
2297,229,40,1
2298,229,33,0
2299,230,66,0
2300,230,1,0
2301,230,41,0
2302,230,15,0
2303,230,-1,1
2304,230,35,1
2305,230,17,0
2306,230,33,1
2307,230,3,0
2308,230,14,0
2309,231,13,3
2310,231,47,2
2311,231,38,3
2312,231,10,3
2313,231,49,3
2314,231,45,3
2315,231,29,3
2316,231,27,2
2317,231,61,3
2318,231,70,3
2319,232,35,0
2320,232,33,1
2321,232,75,1
2322,232,48,1
2323,232,41,1
2324,232,7,0
2325,232,10,1
2326,232,18,1
2327,232,26,1
2328,232,59,1
2329,233,72,1
2330,233,54,0
2331,233,61,0
2332,233,14,0
2333,233,-1,1
2334,233,0,1
2335,233,6,1
2336,233,53,1
2337,233,41,1
2338,233,18,1
2339,234,9,2
2340,234,-1,3
2341,234,48,2
2342,234,24,2
2343,234,7,3
2344,234,93,3
2345,234,10,3
2346,234,0,2
2347,234,6,2
2348,234,14,3
2349,235,22,0
2350,235,37,0
2351,235,9,0
2352,235,41,0
2353,235,33,1
2354,235,25,0
2355,235,61,0
2356,235,19,0
2357,235,53,0
2358,235,23,0
2359,236,-1,1
2360,236,41,0
2361,236,31,1
2362,236,39,0
2363,236,2,1
2364,236,42,0
2365,236,18,0
2366,236,58,1
2367,236,10,1
2368,236,33,1
2369,237,88,2
2370,237,83,2
2371,237,35,2
2372,237,29,2
2373,237,20,2
2374,237,0,2
2375,237,38,3
2376,237,58,3
2377,237,3,3
2378,237,33,3
2379,238,35,1
2380,238,33,1
2381,238,12,1
2382,238,93,1
2383,238,42,0
2384,238,6,1
2385,238,25,1
2386,238,0,1
2387,238,26,0
2388,238,56,0
2389,239,47,2
2390,239,-1,2
2391,239,13,2
2392,239,17,2
2393,239,14,2
2394,239,21,3
2395,239,10,3
2396,239,52,2
2397,239,41,2
2398,239,18,2
2399,240,10,1
2400,240,9,0
2401,240,-1,0
2402,240,39,0
2403,240,2,0
2404,240,27,0
2405,240,23,0
2406,240,20,0
2407,240,56,0
2408,240,0,0
2409,241,32,2
2410,241,13,2
2411,241,41,3
2412,241,38,2
2413,241,35,2
2414,241,5,2
2415,241,0,2
2416,241,29,2
2417,241,10,2
2418,241,33,2
2419,242,21,1
2420,242,83,1
2421,242,11,1
2422,242,3,1
2423,242,41,1
2424,242,50,0
2425,242,12,1
2426,242,6,1
2427,242,10,1
2428,242,2,1
2429,243,9,1
2430,243,5,1
2431,243,54,1
2432,243,60,1
2433,243,15,1
2434,243,51,1
2435,243,29,0
2436,243,67,0
2437,243,84,1
2438,243,45,1
2439,244,1,3
2440,244,41,3
2441,244,74,3
2442,244,3,2
2443,244,33,3
2444,244,39,3
2445,244,37,3
2446,244,42,3
2447,244,21,3
2448,244,45,3
2449,245,21,3
2450,245,0,3
2451,245,6,3
2452,245,14,3
2453,245,10,3
2454,245,32,3
2455,245,27,2
2456,245,18,3
2457,245,5,2
2458,245,70,3
2459,246,21,3
2460,246,8,2
2461,246,33,2
2462,246,5,2
2463,246,2,3
2464,246,29,3
2465,246,41,2
2466,246,56,2
2467,246,18,2
2468,246,53,3
2469,247,33,3
2470,247,29,2
2471,247,41,3
2472,247,38,3
2473,247,10,3
2474,247,4,3
2475,247,45,3
2476,247,27,2
2477,247,17,3
2478,247,92,3
2479,248,11,1
2480,248,10,0
2481,248,38,1
2482,248,59,1
2483,248,15,0
2484,248,39,1
2485,248,53,1
2486,248,0,1
2487,248,12,1
2488,248,14,0
2489,249,81,3
2490,249,13,3
2491,249,88,3
2492,249,0,3
2493,249,41,3
2494,249,33,3
2495,249,37,3
2496,249,38,3
2497,249,27,2
2498,249,71,3
2499,250,0,0
2500,250,1,1
2501,250,38,0
2502,250,10,1
2503,250,4,0
2504,250,32,1
2505,250,6,1
2506,250,58,1
2507,250,14,0
2508,250,41,1
2509,251,21,2
2510,251,14,2
2511,251,-1,3
2512,251,4,3
2513,251,37,3
2514,251,0,2
2515,251,40,2
2516,251,20,3
2517,251,52,2
2518,251,39,3
2519,252,73,2
2520,252,46,2
2521,252,75,2
2522,252,10,3
2523,252,20,3
2524,252,53,3
2525,252,4,2
2526,252,69,2
2527,252,63,3
2528,252,39,2
2529,253,22,3
2530,253,34,3
2531,253,38,3
2532,253,45,3
2533,253,29,2
2534,253,69,3
2535,253,7,3
2536,253,32,3
2537,253,43,3
2538,253,3,3
2539,254,10,2
2540,254,21,3
2541,254,2,2
2542,254,39,2
2543,254,7,2
2544,254,19,2
2545,254,51,3
2546,254,34,2
2547,254,6,3
2548,254,18,2
2549,255,33,0
2550,255,13,1
2551,255,29,0
2552,255,18,1
2553,255,10,0
2554,255,42,0
2555,255,11,1
2556,255,5,0
2557,255,20,1
2558,255,51,0
2559,256,-1,1
2560,256,33,0
2561,256,46,1
2562,256,88,0
2563,256,35,1
2564,256,13,0
2565,256,29,0
2566,256,50,0
2567,256,58,0
2568,256,2,1
2569,257,30,2
2570,257,17,3
2571,257,21,2
2572,257,49,3
2573,257,53,3
2574,257,18,2
2575,257,32,3
2576,257,33,3
2577,257,45,3
2578,257,23,2
2579,258,10,2
2580,258,54,2
2581,258,13,2
2582,258,32,2
2583,258,4,2
2584,258,60,2
2585,258,56,2
2586,258,6,2
2587,258,35,2
2588,258,-1,2
2589,259,79,2
2590,259,9,2
2591,259,29,2
2592,259,48,2
2593,259,35,2
2594,259,6,2
2595,259,20,2
2596,259,14,2
2597,259,2,1
2598,259,10,2
2599,260,8,1
2600,260,1,1
2601,260,88,1
2602,260,74,0
2603,260,50,1
2604,260,23,0
2605,260,10,1
2606,260,38,0
2607,260,39,1
2608,260,19,0
2609,261,10,2
2610,261,20,2
2611,261,87,2
2612,261,2,2
2613,261,45,2
2614,261,29,2
2615,261,38,2
2616,261,41,2
2617,261,60,2
2618,261,14,2
2619,262,79,1
2620,262,13,1
2621,262,14,0
2622,262,35,1
2623,262,38,1
2624,262,41,1
2625,262,18,1
2626,262,10,1
2627,262,60,1
2628,262,39,1
2629,263,-1,2
2630,263,38,1
2631,263,65,1
2632,263,17,0
2633,263,88,1
2634,263,50,1
2635,263,37,1
2636,263,19,1
2637,263,51,1
2638,263,26,0
2639,264,8,3
2640,264,68,3
2641,264,49,3
2642,264,33,3
2643,264,9,3
2644,264,35,2
2645,264,45,3
2646,264,38,3
2647,264,41,3
2648,264,29,3
2649,265,59,0
2650,265,35,1
2651,265,33,1
2652,265,53,0
2653,265,12,1
2654,265,18,1
2655,265,41,0
2656,265,20,0
2657,265,6,1
2658,265,27,1
2659,266,46,3
2660,266,35,2
2661,266,37,3
2662,266,7,3
2663,266,41,3
2664,266,33,3
2665,266,10,3
2666,266,29,3
2667,266,-1,3
2668,266,40,3
2669,267,35,2
2670,267,13,3
2671,267,38,2
2672,267,7,2
2673,267,21,2
2674,267,6,2
2675,267,25,2
2676,267,2,2
2677,267,19,2
2678,267,53,3
2679,268,73,0
2680,268,34,0
2681,268,51,0
2682,268,13,0
2683,268,12,0
2684,268,55,0
2685,268,20,0
2686,268,10,0
2687,268,0,0
2688,268,14,0
2689,269,13,2
2690,269,8,2
2691,269,79,3
2692,269,83,2
2693,269,37,2
2694,269,38,2
2695,269,33,2
2696,269,18,2
2697,269,67,2
2698,269,14,2
2699,270,8,3
2700,270,14,3
2701,270,68,3
2702,270,15,3
2703,270,39,2
2704,270,52,3
2705,270,45,3
2706,270,6,3
2707,270,41,3
2708,270,18,3
2709,271,14,3
2710,271,46,2
2711,271,37,0
2712,271,13,0
2713,271,32,3
2714,271,56,2
2715,271,86,2
2716,271,26,3
2717,271,40,3
2718,271,27,2
2719,272,59,0
2720,272,41,3
2721,272,20,3
2722,272,0,2
2723,272,50,2
2724,272,4,0
2725,272,38,3
2726,272,52,3
2727,272,2,3
2728,272,34,3
2729,273,14,2
2730,273,10,2
2731,273,59,2
2732,273,15,2
2733,273,38,2
2734,273,18,2
2735,273,21,2
2736,273,20,2
2737,273,40,2
2738,273,26,2
2739,274,13,1
2740,274,47,2
2741,274,41,2
2742,274,29,2
2743,274,30,2
2744,274,33,2
2745,274,14,0
2746,274,67,1
2747,274,0,1
2748,274,32,1
2749,275,22,3
2750,275,13,2
2751,275,20,2
2752,275,6,3
2753,275,29,3
2754,275,2,3
2755,275,35,2
2756,275,21,3
2757,275,18,2
2758,275,48,2
2759,276,9,3
2760,276,32,3
2761,276,14,2
2762,276,51,3
2763,276,12,2
2764,276,38,3
2765,276,21,2
2766,276,29,3
2767,276,43,2
2768,276,39,2
2769,277,47,2
2770,277,5,2
2771,277,35,2
2772,277,41,2
2773,277,6,2
2774,277,18,3
2775,277,32,2
2776,277,23,2
2777,277,14,2
2778,277,49,3
2779,278,54,1
2780,278,51,1
2781,278,15,1
2782,278,10,1
2783,278,41,1
2784,278,6,1
2785,278,48,1
2786,278,32,1
2787,278,18,1
2788,278,26,0
2789,279,46,3
2790,279,10,3
2791,279,7,3
2792,279,29,3
2793,279,48,3
2794,279,61,3
2795,279,2,2
2796,279,6,3
2797,279,60,3
2798,279,18,3
2799,280,21,0
2800,280,32,0
2801,280,24,0
2802,280,15,0
2803,280,12,0
2804,280,14,0
2805,280,50,0
2806,280,0,0
2807,280,49,0
2808,280,18,1
2809,281,14,1
2810,281,35,1
2811,281,0,1
2812,281,63,1
2813,281,32,1
2814,281,10,1
2815,281,3,1
2816,281,6,3
2817,281,58,1
2818,281,20,1
2819,282,88,0
2820,282,10,0
2821,282,-1,1
2822,282,53,0
2823,282,13,0
2824,282,74,0
2825,282,29,0
2826,282,15,1
2827,282,19,1
2828,282,39,0
2829,283,37,1
2830,283,65,0
2831,283,23,0
2832,283,45,0
2833,283,50,1
2834,283,54,0
2835,283,58,0
2836,283,49,0
2837,283,40,0
2838,283,29,0
2839,284,83,1
2840,284,68,1
2841,284,23,0
2842,284,13,0
2843,284,48,0
2844,284,14,1
2845,284,25,0
2846,284,54,1
2847,284,61,1
2848,284,55,0
2849,285,35,2
2850,285,33,3
2851,285,29,2
2852,285,37,2
2853,285,1,3
2854,285,38,3
2855,285,3,2
2856,285,53,2
2857,285,56,2
2858,285,19,3
2859,286,8,0
2860,286,13,0
2861,286,88,0
2862,286,0,1
2863,286,6,0
2864,286,41,0
2865,286,56,0
2866,286,20,0
2867,286,27,1
2868,286,18,0
2869,287,-1,1
2870,287,38,0
2871,287,32,1
2872,287,27,1
2873,287,56,1
2874,287,20,0
2875,287,29,1
2876,287,41,1
2877,287,6,1
2878,287,26,0
2879,288,0,2
2880,288,13,2
2881,288,15,2
2882,288,74,2
2883,288,12,2
2884,288,-1,2
2885,288,35,2
2886,288,9,2
2887,288,60,2
2888,288,38,2
2889,289,13,1
2890,289,9,1
2891,289,20,0
2892,289,14,0
2893,289,19,1
2894,289,4,1
2895,289,0,0
2896,289,27,1
2897,289,43,1
2898,289,10,1
2899,290,14,3
2900,290,32,3
2901,290,15,3
2902,290,37,3
2903,290,59,3
2904,290,18,3
2905,290,3,3
2906,290,86,3
2907,290,2,3
2908,290,82,3
2909,291,13,3
2910,291,10,3
2911,291,33,2
2912,291,7,2
2913,291,97,3
2914,291,50,2
2915,291,17,2
2916,291,19,2
2917,291,26,3
2918,291,71,2
2919,292,34,3
2920,292,0,3
2921,292,23,3
2922,292,1,2
2923,292,39,3
2924,292,18,3
2925,292,48,2
2926,292,14,3
2927,292,26,3
2928,292,28,3
2929,293,47,2
2930,293,11,2
2931,293,50,2
2932,293,12,2
2933,293,14,3
2934,293,6,2
2935,293,18,2
2936,293,43,2
2937,293,3,3
2938,293,26,3
2939,294,54,1
2940,294,20,1
2941,294,51,1
2942,294,14,1
2943,294,6,1
2944,294,56,1
2945,294,26,1
2946,294,33,0
2947,294,11,1
2948,294,59,1
2949,295,7,1
2950,295,0,1
2951,295,54,2
2952,295,51,0
2953,295,38,3
2954,295,53,0
2955,295,61,1
2956,295,56,3
2957,295,18,0
2958,295,40,1
2959,296,35,2
2960,296,0,2
2961,296,49,2
2962,296,39,2
2963,296,32,2
2964,296,-1,2
2965,296,38,2
2966,296,6,2
2967,296,53,3
2968,296,26,2
2969,297,0,1
2970,297,63,0
2971,297,87,0
2972,297,65,0
2973,297,24,0
2974,297,14,0
2975,297,6,0
2976,297,40,0
2977,297,2,0
2978,297,23,1
2979,298,34,0
2980,298,21,0
2981,298,6,0
2982,298,32,0
2983,298,40,0
2984,298,56,1
2985,298,3,0
2986,298,45,0
2987,298,29,0
2988,298,33,1
2989,299,47,1
2990,299,0,0
2991,299,66,1
2992,299,-1,1
2993,299,14,0
2994,299,6,1
2995,299,20,1
2996,299,38,1
2997,299,63,1
2998,299,19,1
2999,300,13,3
3000,300,2,2
3001,300,37,3
3002,300,53,3
3003,300,29,2
3004,300,0,2
3005,300,10,3
3006,300,54,3
3007,300,7,3
3008,300,33,3
3009,301,21,0
3010,301,9,0
3011,301,30,1
3012,301,10,0
3013,301,69,0
3014,301,7,1
3015,301,6,0
3016,301,32,0
3017,301,56,1
3018,301,40,1
3019,302,5,2
3020,302,14,0
3021,302,55,0
3022,302,51,2
3023,302,21,0
3024,302,6,3
3025,302,10,3
3026,302,56,0
3027,302,52,2
3028,302,0,2
3029,303,88,1
3030,303,13,1
3031,303,-1,1
3032,303,29,0
3033,303,14,1
3034,303,21,0
3035,303,95,1
3036,303,15,1
3037,303,59,1
3038,303,27,1
3039,304,14,1
3040,304,22,1
3041,304,9,1
3042,304,74,1
3043,304,32,1
3044,304,12,1
3045,304,33,1
3046,304,29,0
3047,304,19,0
3048,304,52,1
3049,305,47,0
3050,305,53,0
3051,305,11,0
3052,305,63,0
3053,305,54,0
3054,305,29,0
3055,305,59,0
3056,305,6,0
3057,305,49,0
3058,305,0,1
3059,306,10,0
3060,306,34,0
3061,306,12,0
3062,306,0,1
3063,306,32,0
3064,306,39,0
3065,306,37,0
3066,306,19,0
3067,306,71,0
3068,306,28,0
3069,307,48,0
3070,307,21,1
3071,307,88,1
3072,307,70,0
3073,307,13,1
3074,307,1,1
3075,307,10,1
3076,307,14,0
3077,307,3,1
3078,307,29,1
3079,308,33,0
3080,308,38,0
3081,308,35,1
3082,308,14,0
3083,308,53,1
3084,308,10,0
3085,308,17,0
3086,308,0,0
3087,308,5,1
3088,308,23,0
3089,309,34,1
3090,309,13,1
3091,309,20,1
3092,309,25,1
3093,309,32,1
3094,309,21,0
3095,309,41,1
3096,309,61,1
3097,309,43,1
3098,309,10,0
3099,310,13,2
3100,310,35,2
3101,310,12,2
3102,310,6,3
3103,310,32,3
3104,310,85,2
3105,310,56,2
3106,310,26,2
3107,310,33,3
3108,310,-1,1
3109,311,21,2
3110,311,63,2
3111,311,45,2
3112,311,29,3
3113,311,6,3
3114,311,0,2
3115,311,39,3
3116,311,51,3
3117,311,14,3
3118,311,33,3
3119,312,0,2
3120,312,34,2
3121,312,10,2
3122,312,50,2
3123,312,38,2
3124,312,14,2
3125,312,39,2
3126,312,18,2
3127,312,19,2
3128,312,3,2
3129,313,8,0
3130,313,17,0
3131,313,35,0
3132,313,5,0
3133,313,14,0
3134,313,29,0
3135,313,26,0
3136,313,52,0
3137,313,53,0
3138,313,6,0
3139,314,33,0
3140,314,12,0
3141,314,32,0
3142,314,10,1
3143,314,29,0
3144,314,6,0
3145,314,59,0
3146,314,82,1
3147,314,23,0
3148,314,26,0
3149,315,14,0
3150,315,8,0
3151,315,38,1
3152,315,0,1
3153,315,18,1
3154,315,20,1
3155,315,23,1
3156,315,32,1
3157,315,17,1
3158,315,19,1
3159,316,14,3
3160,316,35,2
3161,316,13,2
3162,316,-1,2
3163,316,10,3
3164,316,20,3
3165,316,32,3
3166,316,0,3
3167,316,7,3
3168,316,60,3
3169,317,21,1
3170,317,54,0
3171,317,0,1
3172,317,35,1
3173,317,7,0
3174,317,33,0
3175,317,18,1
3176,317,26,1
3177,317,53,1
3178,317,32,1
3179,318,14,3
3180,318,32,3
3181,318,38,3
3182,318,11,2
3183,318,49,3
3184,318,33,2
3185,318,18,2
3186,318,41,3
3187,318,5,2
3188,318,39,3
3189,319,14,3
3190,319,73,3
3191,319,22,3
3192,319,0,3
3193,319,39,3
3194,319,15,3
3195,319,35,2
3196,319,41,3
3197,319,58,3
3198,319,25,3
3199,320,74,0
3200,320,38,0
3201,320,48,0
